pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,position
5.832684851094315,-11.374840611313644,-2.8417233025757995,2.9107011094487247,2.7109417272868557,1.6382335179435765,1.229941624987484,0.4552000759572812,-0.1446706179086406,-1.2805522723077691,2
-7.765681685761763,4.362062586708031,1.4904136848829803,-5.148334839298334,-2.6157723054573103,-9.673153499307517,0.009731679174601373,-1.9598557847592324,0.4373528294164734,0.7938764155859216,0
-11.684330781778797,-4.415507637915307,-4.668922218351674,-3.2781875418162345,-2.890380086175191,-3.1978023867920085,-0.08934767055162025,1.6578865440646446,0.4660597694168239,-3.5009074845340833,7
1.876218438747195,-8.996106685609407,-4.513654287825924,2.6627872032268676,2.0427690626337243,0.3179070772804326,-3.9810981865717725,-3.3026640020476177,2.2074555806267386,-3.403342776288576,6
12.765830123897967,5.130839389170784,-1.8256845729251183,-2.1908176591162327,2.55740504030317,-1.1841306398717537,1.2227402123031519,-0.6684469891640923,-0.6017481428618188,1.7927876401528624,7
1.4579299002431796,-0.5196764140255367,-7.04341538605056,11.076580321125764,0.5067630943985795,1.0793957192716692,0.5862098077260789,0.3616486579798758,0.23121871139264016,-0.5487814267700905,9
9.920331075108109,-5.103450374318028,5.720846412929264,-2.695937795342146,0.14614103883034568,-0.4410032671358797,-0.20945093151188984,-1.2417285202910808,3.2555136033596943,1.5501646818520154,9
-8.487375230430636,3.5114848887418493,2.730608600025182,4.564655445925668,-1.1493819669820127,-2.224872683146965,-3.668185338501739,0.2739362545003036,-4.721049609690746,1.135590078427834,6
4.602897783258378,-3.9204547398518343,-11.561770869479664,5.8040247747299025,-1.3324084362363111,-0.30090897497859465,1.2395716398510332,-2.1084348269522977,1.251966726418982,1.8968502848162088,1
6.826627854844681,10.888549458358561,-2.5057716689144067,-2.5488191515126246,-2.134577618589624,0.9657677948490896,-1.2985716986090972,-2.720845470422569,0.9869103145308611,1.796634696772981,0
-4.34638502720664,-0.5305012966792245,-2.4859944310686535,-10.029583284861008,5.092503409470289,-7.787646543783093,-1.7832227044916744,0.9131854636977783,0.9964916180254053,-0.02056539057980985,2
7.962095315684163,1.5033935988918818,-10.519668730999676,-5.138775776525092,1.0710739139157026,0.11560945436896775,1.841650140488708,-0.5469447270507635,0.6910828374600829,0.5192695863044815,2
7.495352604550865,1.2498004050759683,-3.736801338006527,-7.0928863531125455,-2.560131530393437,-2.061051351478058,-1.860861028644609,0.2776176899480228,2.0435376993791268,1.189368576474228,9
8.345793761806501,-2.317843057850014,11.271293390284004,-0.8444001570296931,1.0066477641440406,0.6813063984213574,3.049669180202952,-0.02887097833632526,0.045444307742133254,0.04356438311249838,3
10.475643755979931,7.820062580903583,-2.8692591801228438,-4.114610002033808,-0.38395911018184525,0.8601820916726528,2.754006267834112,-0.4272877672584963,-0.6190635886838428,0.21094305616416076,1
-5.957612431888189,10.885506257448395,-1.5878897693597276,0.17093015250392443,-2.076435807003922,-3.640270696133734,-2.1029199108589935,1.3192299783857098,0.9871245558538416,-1.347288061980786,5
-12.757407009676053,2.3690300745836113,5.288433667701652,0.9397545566320531,-0.2646730214536156,3.6128482969490165,0.6063567616029716,0.20608404608998893,0.13306459910019616,-0.19422569366809767,8
12.62888758305414,-0.08120394187486388,5.862620325196461,-0.4332827554508922,3.9336760600961953,-1.8827909418323676,0.26233284530741036,0.2076556854763975,-0.29542004368002583,-1.696097821421063,8
-8.492861407915985,0.044379352343510446,-6.611067228725464,-4.148685932352441,4.720080751619335,5.8424956913521955,-1.0444620880832391,-0.9726077556964488,-1.087926738973451,0.3767896947422223,0
-10.177044874064332,8.130786371988984,-4.1528056706248835,1.4461522495080938,0.6557441853025896,-3.1184420634337515,1.5514613116719427,-1.2103068923168707,-1.1266442873343103,1.3323190590788276,2
-1.1500795562246702,-5.710310991974378,2.275586908862789,-9.460416327627236,-0.8909281795594807,5.239199540209298,-6.449507709033018,3.364152366372174,0.9477634931730061,-2.250757506548784,7
1.911661806503726,-1.0784507676984045,-13.987291817703204,2.7607139453125846,-0.7665945269458837,-0.5726869534651594,2.290241526404284,0.0882306437573582,-0.6072942934746085,-0.9484687122418524,1
6.640955282235143,4.208044723295726,6.875980249888787,8.367613638825034,2.171805282483072,2.3494717569080867,0.4884919218220193,0.6984737843069824,0.37535713909206403,-1.1169007628471848,8
3.6137140840073734,-6.904313230187203,-7.2178291587928385,8.876583156099791,-4.286681109072899,-1.7500003882647008,-0.5358307740872804,0.3916871307218537,1.4589152174039075,5.304077726516788,7
10.078338526146656,-5.903068119584317,7.809748682502011,-3.1639697853004702,-0.18488462781145365,0.6649302609895916,3.409985045561171,0.4368448025319863,0.5349204604844319,0.00418996864925721,4
-5.635414606334779,2.7213151098648742,11.702028453988667,-4.1823277482434955,5.730010516269581,3.2140479249332974,-0.2139672467394888,1.61561484970789,0.9514916449180921,0.39850607347369904,2
12.408656444207537,-7.184894387934275,-1.3312851292854904,-1.107466615009229,0.5317722545879083,-2.3403430533185716,1.6025964701094222,-0.6928914354037802,-0.5279446265334142,0.26587494046459015,2
-3.386374211235848,-9.774109733175383,2.8478268592158393,3.5078580265223582,-5.6963906920106595,5.209785426354375,-2.5352543217975345,2.970662236782075,-3.6350008320907587,0.2159280150899335,7
-4.919450539860962,12.21203477865807,-0.8716185458475713,2.697346075633775,0.5805990496510849,0.8875487081384481,0.15315655906778183,1.686586369818786,-1.8959177807971876,-1.849218055456945,9
-4.931697456760611,5.872024811395659,-10.394882723179379,4.2235854704848945,-6.541388092716878,0.5468094239165467,-0.23028509316518647,-0.48346668702320034,-0.557629284682553,0.4647485088861239,1
10.074426434528874,1.3840422083473944,4.09404385382642,0.5045165547866532,2.771469820254299,-1.1215911423741491,-2.3865314900156034,-2.9368193501852713,1.4416788006421473,-0.31479568170279243,5
2.815288876813802,-0.26000301977664697,-2.083198502033232,12.313652702124362,1.5461756866269782,-3.7157016923192523,-1.0301238738328955,-1.7019177799381482,0.11518445193403075,-0.08249202926050112,5
5.629210006693066,-12.968393613000295,1.686870721577229,-3.2989120622688533,-0.5521976565915522,0.7238783976622231,3.209976845680961,0.2953653598408252,-0.01870053356349972,-0.5360644097968692,4
-0.031132976054242253,6.340836279374054,0.4831853341229492,8.123592971707257,-1.964103050246612,-3.494902187480969,-3.3175077323640902,1.0252732132383822,5.597524230851085,2.3597238394662745,6
-6.921010035203689,-8.95404921450703,3.721027740496489,8.159841613471768,-1.650696834089095,0.774091899145539,3.409989868244516,0.8212701138769314,0.08809619173635815,-0.7576396428340247,3
1.168716119090865,-4.649814900719811,6.31360724042353,-11.34653228405115,1.006084564610898,-0.17125396412214725,-0.13019947039719615,0.11693407739965139,-0.9659364825118751,-2.191426853766867,7
5.342106478190903,13.495832074758315,-0.6907296657817045,-3.3997875948893244,-0.08801799095402217,-0.4363019569006568,4.038747885278472,0.19042929682491766,-0.4266223501622547,0.5951276626813198,4
-1.894454517128609,1.25524006504922,-9.874298723807247,4.804077251807183,1.463640226569281,-0.08839496410508782,-4.957955334617086,0.6588863976321233,0.158156919880683,-1.829182162305192,9
-3.8646047940447916,-3.5230643876637417,-7.195410176250825,-2.7949479231628955,2.201423471752753,2.266309325409275,-4.595715926089144,7.359591936795557,2.010780277670612,5.6875103388961765,6
2.4160656977018466,-2.194148493512281,-11.411201719906273,6.794034111363526,-0.1888886221550015,0.36870340383368144,1.4372403883326412,0.3520998811044256,-0.5180926925139684,-0.31636276666327096,1
-3.156202248844798,-1.1804254144446837,-7.017892701924597,6.561745814397996,2.6536666750493025,-3.6581527685597175,-3.4616125048013493,3.3233873882449556,4.2948166708052975,5.154410497180818,6
-1.3800255898296276,0.5488891707539717,-9.525378206932118,-4.767160890557615,4.277738349984585,2.2239805300276547,-2.524530329895006,2.970644661519512,1.9107642754639265,-5.565195819602007,5
1.2147004573176075,4.7265677270664685,-3.0226040130636727,13.229907175174723,-0.8085897692389905,0.794527516844486,1.235141650864612,1.7840508045699197,-0.3499157328137992,0.03247834298188841,8
