feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,position
0.7757068482802257,-0.6055271288031812,-0.40309075556781077,-0.6240189236112451,-0.9664849181434215,-0.7791258704975381,0.6704790865693092,-0.530728840707476,0.6463289050885836,0.3984166679216319,-0.4523757909148554,-0.4944434837951259,0.10165350774760024,0.3914479613904317,0.10165350774760024,0.05539702681665434,0.5938139588699535,1.0715682480960296,-1.4353619315010928,-0.2429650642729872,-1.5016398977668146,-0.24317414912841684,-0.24229384517754,-1.5681826155188967,-0.2392779082713811,-1.4529163528296298,-0.33104979258373823,-1.636303033919959,-0.24322760583108924,-1.5345705118280173,-0.3241746954328591,-1.604048401227909,-0.4190071700734229,-1.60480621796256,-0.42692871216361084,-1.5330322500412958,-0.4206788026681802,-1.6969985460932935,-0.5922813197002936,-0.5076685539038104,-1.6781375894837212,-0.5305081896047287,-0.6529578013878692,-1.6524755534931463,-0.4832229255864796,-0.5098710210743473,-0.5422224851593936,-0.6687991229884068,-0.5431899954857927,-0.42575239194565295,-0.5332506854658283,-0.41477967547028644,-0.3016704632915159,-0.3137540116904044,-0.6006332217565589,-0.451999010431933,-0.2637075330483344,-0.15385562709141803,-1.4327847810748837,1.267152838539318,2
-0.4718599933354986,0.5210143361047765,1.098529554113015,0.5692357458826754,-0.4284572468711954,-0.7071984249660347,-1.2466504538743695,-3.231325159718057,-0.6846014228195084,0.3987350861946866,0.7774973142407914,-0.2704952724410562,1.040426712850031,-0.6674038446184892,1.040426712850031,0.5697906174512154,-0.2861738593437664,1.1913608058392668,0.44251776289177075,0.44073239307412887,0.7285397833014451,0.4156050679360668,0.6075755845504383,0.9023266403081508,0.6083112159317665,0.889119494435438,0.7902742050743709,0.8885446737632609,0.8743168437333761,0.9770025542896962,1.0463077038643622,1.0494122112612747,1.0489951826432502,1.238072150971116,1.0605184409508261,1.2541025077441985,0.957931034644741,1.0553238906894635,1.1251126989223585,1.2291576192810267,1.2222603062586477,1.1752580461117075,1.3339657209794793,1.254438609651712,1.6373305616002933,1.3867522198038915,1.359649110670791,1.4920654830944746,1.6099851195846606,1.4689307464852015,1.450003731238236,1.561043385889639,1.438671132113898,1.3768889885482551,-1.5402781453274177,-1.1070792484978373,-0.8992934441513486,-0.7653635358472082,0.33836878107875334,-1.5228717134840304,0
-0.01050217240558898,1.2728778773294251,0.6560976804869832,0.5736470385610317,0.594239601650938,0.21373081979179034,0.8318625992214067,0.9233788268226524,0.23673651262771875,-0.3005984959121588,0.799609386220357,-0.3197815292855094,-0.031550798381798736,-1.2037387558748354,-0.031550798381798736,-0.5659496866231125,-0.7261677684506264,-0.6055275603092934,-0.7435115177774062,0.05004813173291969,-0.7259252260908983,0.3214937512125691,0.1354259013682281,-0.8080259214182667,0.6083112159317665,-0.6097834478142053,0.5099432056598436,-0.5141484971718612,0.4086733230815156,-0.6973794897887795,0.4981147441454738,-0.5975633413182186,0.40674415332970576,-0.5043371719237177,0.5027257585329123,-0.6968918227056476,0.6822090671821568,-0.41258140892800693,0.7635560634228529,0.49786238846635855,-0.49985094433838395,0.8909636734923014,0.6385424881509073,-0.6500913593052643,0.5770538180069068,1.0520540008253787,0.7653142369738583,1.2519694157519323,1.1315017606801154,1.2320953541813446,1.5666657557502397,1.7934931578143363,1.786739451194981,1.7391696314565392,1.1444216363036075,0.8581614656998754,0.689671333606187,0.7634062360422674,-1.137592520715944,-1.1880687672412287,7
0.0724385594469809,0.5193500772152925,0.6251560702303485,-0.799735415298892,1.6085351659253528,2.074793701671819,-0.7021576396542014,-2.0995135797028257,0.10190649988830794,0.08747362199849801,-1.3898005905256892,1.1452177534100831,0.7423027896080429,0.6290965060853406,0.7423027896080429,-0.425221893458368,-0.8728324048195797,-1.0846977912822429,-1.0400188379447004,-0.0476229336023826,-1.3077112298478355,0.1332711177655738,0.1354259013682281,-1.2831238552311603,0.13742836915224005,-1.1718720511578216,0.13616853977380725,-1.3557643997329345,0.12928721069039925,-1.441549287156991,0.4981147441454738,-1.6955470430378807,0.40674415332970576,-1.6965119717991302,0.40976031146326,-1.718841233893662,0.4064870997195726,-1.5135103836411097,0.3116102690484707,0.406450484614525,-1.6781375894837212,0.038080555634083385,-0.15622692079603212,-1.7527139729119345,0.1529431205695523,0.15952541688267813,-0.3044885356806206,-0.4287030556458645,-0.18432747630738383,-0.5441700880975814,-0.5332506854658283,-0.18232990354558928,-0.4176932363185435,-0.19299379738764302,0.20477671273274858,0.07206518002079035,0.2659473928708442,-0.15385562709141803,-0.8424002603570047,-0.29526091059375703,6
0.19166586148504783,0.495153921201507,0.053609370654801466,-0.13951194443903733,-0.005737840011800852,-0.42215904128924603,0.9051675091963604,1.3585490719939297,0.5392973357632771,-0.47344644589941737,0.342799120105333,-1.191616358561163,-0.5770541472926707,-1.4826866055008883,-0.5770541472926707,-0.41262340530838143,-0.4328384957127197,-0.24614988707958138,0.837860856448163,-0.7313203909494986,0.8255041172609348,-0.8078420494694027,-0.8088734649961921,0.6172678800204145,-1.0868670324745286,0.42071232498242445,-0.8917117914127929,0.4209802834515536,-0.7088711264829498,0.32585398159251117,-0.9637331484382291,0.5004203604014436,-0.8777579052973833,0.321014612605414,-0.9847213945815249,0.5108665723347334,-0.8802154151058207,0.22962715965463643,-0.7730596374500464,-0.8733161693111445,0.3158859638391574,-0.9095673530972701,-0.9509963297429715,0.15181599604504153,-0.6952782743051569,-0.7330031670600226,-0.8988234093775532,-1.0289432240022205,-1.2609150338426105,-1.2546762650091519,-1.2332228325378511,-1.344578763169075,-1.3458754205347643,-1.6421163690207798,-2.211453090735174,-1.7621594865637416,-1.85267231080587,-1.886461368566157,0.7319584615573393,1.0439508743774502,7
-1.2813960948548426,-0.3316712803030776,-0.739070858470034,-0.576965135042174,-0.604693261640074,-0.739969953511319,0.9028201839713692,-0.46682069141047666,-0.539891151215248,-1.4190266263377258,-0.24764811314769308,-0.8939283733975831,0.29511690474506064,0.20547499862521706,0.29511690474506064,-1.5966132384677645,-1.019497041188533,-0.006564771593106664,-0.6446757443883081,1.0267587850859425,-0.7259252260908983,1.0743842850005505,0.9852953310962064,-0.7130063346556879,0.9850174933553876,-0.703464881704808,1.2574925374319164,-0.7946871313588857,0.9674455478637483,-0.6973794897887795,1.0463077038643622,-0.6890619831281906,1.0489951826432502,-0.5043371719237177,0.9675529938811738,-0.7897963146318308,0.866023712157213,-0.6878136526062826,1.0347235400474821,0.8635100038736927,-0.9530381155481291,0.9857284643654368,0.6385424881509073,-0.5498529398864761,0.8951368410849229,0.49422363586119084,1.121915161192018,0.8918253147381187,0.7726392415017066,0.8768422657255595,0.7500315841662133,0.8636940701155478,0.9745800400057878,1.1353685599427323,0.8759516581405049,1.1201935609262372,1.2193262595253656,1.0691601904201624,-0.5472079999980651,1.267152838539318,9
-0.29388300623519575,0.20739070948877603,-0.7295732172233067,-0.7284195169988862,0.22487169755373182,0.2826201109341794,0.08508250826165421,-0.16504576311977903,0.33366407690401173,-1.0458584193344291,-0.7021633890817534,-0.17700717369129898,0.00016451260139149694,-0.3261790918054438,0.00016451260139149694,1.1273407313229649,-0.579503132081673,-0.7253201180525308,0.047174669335378436,-1.3173467829613124,0.4376467814229764,-1.3725099498103888,-1.1865932115419602,0.047150359444942086,-1.2752201711863391,0.5143937588730272,-1.2654864572988294,0.14044164926452915,-1.547029463656299,0.32585398159251117,-1.0550986417247106,0.5919190022114155,-1.2447584934765517,0.04589735109570341,-1.2636177357904819,0.3250575884823671,-1.155937382568405,0.3213712408807283,-1.0442271140746757,-1.1475518808666452,0.3158859638391574,-1.0990969348435409,-1.1496886819797063,-0.04866084279253492,-1.0133612973831727,-0.84456924005286,-1.1365573588563265,-1.1489912576734915,-1.1412941941164743,-1.1362585688572233,-1.349884857049855,-1.344578763169075,-1.3458754205347643,-1.1590755118097342,-1.0033381890012125,-1.1070792484978373,-1.3230173848866913,-1.3768714446029984,0.23997136095910684,1.267152838539318,9
-0.19020709141948697,0.4571159844234149,0.38404133556681114,0.32146814044862954,2.6648283484244373,2.7271430105289873,-0.10893142068190642,-1.4771844610904,0.012142452213838612,-0.23818013250582848,-0.7578742412820191,2.6078032434134935,-1.8710388354068321,1.0997227969855576,-1.8710388354068321,0.892794409381724,-0.7261677684506264,-1.3242829067687176,0.44251776289177075,1.2221009157565472,0.7285397833014451,1.0743842850005505,1.5518749509148586,0.8073070535455721,1.2675472014231033,0.7954380605448353,1.3509362039034254,0.7950317957009194,1.2468316602548646,0.9770025542896962,1.594500663583251,0.7749162858313591,1.5077459178672108,0.7795433817882649,1.7112765704383923,1.2541025077441985,1.6931896145449656,1.1470679719155554,1.3962801755469878,1.4119814269846938,0.8597105692908517,1.2700228369848428,1.4333118970978467,0.9537233513953473,1.3192475385222775,1.3867522198038915,1.4785160854101775,1.3720174494232034,1.6099851195846606,2.2978546195487004,1.5666657557502397,2.0259429297390334,2.0187849972490364,1.7391696314565392,1.5471266035482611,1.5132417037657797,0.9015333039738586,0.6614882512496356,0.14157394083946034,-0.5184628747556249,6
0.5545315633400373,-0.21617096144353806,-0.8826983514520294,0.0582610106403608,-0.1855378311902151,-0.18657795924422127,0.915864611266548,-0.2238941180524437,1.0361854328729025,-0.7344278650030461,0.1544715144055916,-0.06659118313589334,0.18411331630389483,0.8328129274591357,0.18411331630389483,1.5288840344863688,0.8871432316078601,0.1132277861501307,-1.4353619315010928,0.44073239307412887,-1.5016398977668146,0.3214937512125691,0.1354259013682281,-1.2831238552311603,0.13742836915224005,-1.3592349189390271,0.22961220624531636,-1.3557643997329345,0.12928721069039925,-1.255506837814938,0.13265277099954806,-1.14655519217805,0.22324385924012163,-1.2379832026162791,0.13086397025430302,-1.1614142823365634,0.038857809769460225,-1.238278139962834,0.13083195129871786,0.040802869207190874,-1.2249504182739763,0.13284534650721871,0.14181160755907016,-1.1512834563992054,0.1529431205695523,0.15952541688267813,0.052112388537539,0.17153711271049146,0.17453504287102506,0.16633608881398904,-0.06660258741781322,0.1663447543414564,0.2784434018436221,0.16928684552064116,0.07054172365119736,0.33409727524715205,0.5837403484223513,0.4576522816643723,-1.5311822011945302,0.7091479281346484,1
-2.0434140687503133,1.9432744595507534,1.0501711076727303,1.0405088470198345,-0.8887357016620285,-0.5985131704369869,-1.1249192561454855,1.016620098893183,-1.6071149698694827,-1.0878809965606486,0.9714960923656782,0.5277020809264642,3.2731846060666236,1.1128755651789928,3.2731846060666236,0.6008847584171398,-1.8994848594022529,0.3528129016366054,0.9366966298372611,-0.5359782602788941,1.1163971191394033,-0.996064682916398,-0.7144435283597501,0.9973462270707296,-0.8043373244068128,0.6080751927636299,-0.7048244584697746,0.9820575518256024,-0.801999830613322,0.6049176556055905,-0.8723676551517477,1.3239081366911902,-1.1530083464317595,0.8712491356248351,-0.8917559475118725,0.9753890319656492,-0.6964007701307645,1.3305561343677392,-0.68267047857517,-0.5076685539038104,0.6784357008069535,-0.9095673530972701,-1.4477272103348087,1.0539617708141356,-1.0133612973831727,-1.0677013860385351,-1.0176903841169398,-1.389087325016034,-0.9020525146642016,-1.1362585688572233,-0.9998987835138435,-0.9959041052820293,-1.2298526475077365,-1.0383152975069727,-0.3321632435934564,-0.18996691520557132,-0.8992934441513486,-0.5615275662619448,1.027150721916279,0.03954203564904478,0
