pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,position
-1.000909067596195,-5.095957370140504,2.4254005988953065,-7.132639573006349,-2.7962739532420513,1.2312697917519162,-3.438264425180156,0.9905661320858826,1.7890192112438839,-0.0676250059017577,9
-5.773563583231307,-0.14947677625861652,12.526473561876838,4.567112349883383,-1.0435689660807113,-1.39495073473014,3.518099594106123,0.11166986689969619,0.6085541027403203,-0.9048637291615522,4
-1.3871805874159895,1.921663183249622,9.603610080436392,-10.979969234115408,2.3363641148433465,-0.3636251375938316,2.0989347801435887,-0.2104970630054017,0.287210679393469,-0.15775788383105213,1
-8.778998453781371,-0.10787727643278097,-9.394506239815804,-3.228636574675118,4.210345811288602,1.3327824004330615,0.8905665123130841,-1.0259303811818405,0.019656429662327547,0.37440155630817057,0
4.471495480866,-13.386057672052528,1.2919552792865963,-2.0268067142247945,0.7471433389466735,-3.047830386762499,0.023829439777609696,-1.6367242250430933,-0.8848900803304817,3.9911867557594345,7
6.433162718918604,4.5858884661138415,-8.281117371914787,-9.155589190417443,-1.4455727665188574,-1.7169511870031897,1.861037522074152,1.1909045705110393,-0.1855245333332317,-2.414474619510465,9
6.383014558841131,4.935875569612737,5.630381794795976,9.193327263377,2.5099809611868182,2.6730385509887644,-0.2472393827360351,1.6609617321465953,0.7831456545604616,-1.7071429067047368,8
0.6193481551758184,4.198999716276254,3.587311607786444,8.574078717938558,-2.8186370187793903,-3.073267418698506,-3.72623883222966,-2.487852074264146,1.9322952127362936,-3.361755832228769,6
7.118848801571817,-9.191052141297686,5.278270783277783,-4.324903449434339,1.0682787498031523,-3.654562825542604,0.2314914630815547,-0.47584454809645654,0.251208184047614,-0.5742991447595394,8
0.4527144176740139,-6.802074191684962,-1.534622612083012,11.823399131183738,-0.7430865228134612,-0.7717014920549874,2.3899631523817826,0.9452305051905004,0.17834800627759242,0.06145755855385624,0
2.366450829827941,1.2009681728353554,11.11494345459088,8.426054104667344,0.40369239362945925,-1.1095091301680666,3.6789408400800903,1.5534263564054764,-0.42538041006289085,-0.9779609643712475,4
1.4945240493034646,10.64295842096465,-1.5612105452431084,8.02338415841212,1.7924567145624883,4.107851438979722,0.06698926876706653,-1.4416965520745568,-0.613005401618276,0.9552381388348649,2
0.7675810474589255,-0.9571596742969223,2.5855765672081965,13.42267806890676,-1.8363644434711215,3.8491010412556057,0.16937914225066383,0.39077463036370197,-0.19072399982145063,-1.1838652235419431,8
-2.36677609621338,8.722075595279001,-5.439338978369677,8.769588311664373,-0.9072265733872881,0.8309710635164116,-0.0889488282729582,-0.20593274055646832,1.428227992284814,0.3551647903095345,8
-7.36784859877328,4.215215371142649,0.1994246295031092,-7.080570177773033,5.785340021875719,-9.18105572294891,-0.5406451419399411,-0.28970866015648084,0.9861582505046256,0.20351972765172135,2
2.015472062677705,5.269944097008316,4.865131148993738,-4.665216612698087,-2.4299393186283003,1.5870239703549447,-4.415627294519584,2.683639662778749,5.037399505584848,1.160981749980146,6
-9.072463710906383,-0.6983847265800837,9.299185624992793,3.307488123209127,-0.9341189672426696,-2.328089139390849,1.7754590834564135,0.7936104553711355,0.5415267062411856,-0.6995466732318907,0
2.4355221604512094,7.943293463918742,4.070128667748791,0.3548155062318854,-4.02833074801263,2.0271863571414332,-4.55070297699758,-6.583320599921726,0.8038082876785686,-3.111071168799675,6
5.8713655044553,-4.621682200107595,9.841932334160035,-2.720203923548593,-4.9491608998961105,-0.08044549826789829,0.17287484795145722,0.3840968571628067,1.2859186069207662,-0.6190288910724097,0
-4.467170042456464,-0.5323992459388079,12.959480031895545,4.918098486894658,0.02032426353443535,-0.45152000361115346,4.319893941329208,0.1943036944423868,0.27412281434684516,-0.5042611491359936,4
8.786682439645759,-11.57278097489817,-4.056357614500422,1.3569971253894204,-0.15276986657288527,-0.727399060375662,2.6604636410161806,1.22820859628364,0.5601583780019761,-0.7935602175613985,1
11.91078030461515,-5.562992089283341,-2.487064653764545,-0.8048074412605537,-2.1134721145678905,1.4700657135270643,0.4414317431695544,1.594146655722112,1.5349184911297655,-0.1971569065391098,0
10.360202573862606,7.96739581874113,2.3823485791607797,0.7607092551496777,-0.8609682520613665,-0.13114678908943633,0.08405081615346113,2.6779218188479814,0.47885700671529285,-0.1408446207253549,7
1.735612659830041,-0.033821579138467596,12.613001825060572,6.705181982194315,0.553315953248427,1.7678208414093646,3.7082560726578406,0.4296518904047212,-0.028357787984656584,-0.17663377180801254,3
-4.102851846964761,1.2311220796324287,-9.966151886903514,-2.0005322948508093,6.796763790027552,0.7038227783693084,-2.9889652693692477,2.7705765458799494,4.400881325047161,-1.7491942067165622,5
-4.718672446286808,-10.435011839548288,1.072271764884003,-4.411283209464334,1.6093110652142233,6.548827330773498,-0.4306906951579175,-1.1403826502930843,1.7587325669134848,0.822715767304882,0
12.2529673905759,-1.1029710350658979,2.9711523418899124,-0.48987968650027364,-0.7080740396750999,0.7217165121685984,-0.6323294972252179,0.3847721896855149,2.5177852895020094,-0.08607078024918959,7
-3.836505198035467,3.857199291333388,-11.65686957003378,5.648200154688093,-1.2140272052281926,0.6511998742989434,2.246570023167131,0.952989900835092,-0.854945042676693,0.04372327322295361,1
-2.2891714211247027,3.708727708344274,7.106808626076386,-11.839608532143366,1.3849768385931058,0.9621538595774922,2.682133643091606,-0.5678929310737981,0.14453243130251597,-0.34157702766279724,3
5.650565738384797,9.064304019176397,2.532724773116904,7.524914209668474,1.0939412552353276,0.11955299945025687,1.2070546170273135,1.0325129346778765,0.4228641395122855,-1.2138640620818848,9
-0.312590163095563,-0.8082142787032832,9.941685750137843,8.052946046079365,1.1038661026080019,-1.7665482654282698,-0.2528097027952911,1.701395887689639,0.5075873218910258,-1.724436253029469,8
8.717010543933863,9.713698835266504,3.3385533890449732,5.006609880189466,1.6183224902742808,1.444852894408533,3.5672733715012104,0.10745752366153542,-0.8904607415734954,0.3910343108574584,3
-4.585832601228791,-0.978377696429941,-8.323580003797197,2.7122468880050383,2.397741733153445,-5.217244612856734,-2.7247037511684478,-6.157605062843579,4.5457763770665895,-2.3296868935731956,6
-9.341837033530677,-7.091045894166594,-5.2184289053228055,-7.0470848001799,-0.2742429941711743,-0.07813423130621062,3.1648051437451747,-0.06323234961479841,0.7468157420812119,-0.46746497621222316,0
3.3890122598345966,-8.18716390471059,5.109397351922641,-8.189470493011905,0.015310844043973643,-0.4917380726918737,-0.3381303276285211,2.1073146813312675,-5.069787720573607,-1.5348640379281115,1
9.646692410270331,-5.267705419949301,-7.811154736597725,2.7108089761302434,0.6766952987785441,3.943691314550295,0.6016658231560758,1.9225477778755515,-0.5419800312838985,-1.2358330479932043,0
-9.059932233489757,-9.761138488604182,-3.3516853040303927,-5.982746702238653,-1.9442982918582203,-0.638427243533678,2.345239577806258,1.0713149254940881,0.15377137929028561,-1.4479784292480273,1
1.930077404398034,0.04674285069733299,14.104570383097151,2.2075134222148973,1.7980153203513611,1.3192766581117092,3.291435879599141,0.38331942076980685,0.34527363286158735,-0.6065050449366775,1
0.8199787377857843,5.200920265020276,0.19434952405483683,11.790963855379712,-0.522621862735645,1.5524658860425247,0.0027430314802560827,5.356211780726125,0.8934506079737319,-2.637895467551383,2
1.3298199779924191,-3.3653279558317486,-1.6624386402965388,13.649120248374643,0.9498959947990141,1.99298184104921,2.6701207928066673,0.16347959072701446,-0.3796328022070125,0.7336529719473869,3
5.187226086758557,8.302320314457866,-4.123015077019163,-7.3278778131204785,-2.9344951035007463,3.969807550579712,-0.12794855666838836,-0.9546107297677715,-0.39783306926352435,1.1588400823409595,2
-5.5081240656873405,-1.581223927548597,-8.96151083619421,-0.3934420128441731,1.0930100967060483,0.07475267212143726,-3.406995770099178,2.4253800858982526,-3.527506635371578,-0.7098623038248282,6
0.5892015095488787,1.3715982722730686,-11.581690928974748,6.010586835827511,4.433404274292192,1.8754607759016537,0.04733418665690262,0.1447567796013534,-1.1283488560634385,-0.0884934749340695,0
-5.4794843094947,0.21967550668727479,-8.549627331873644,-2.10068650065182,4.519034236283663,-1.690829406256237,-2.291030447224132,0.06150744384513611,2.38123562564987,0.4464400204142642,7
-4.19560661045192,12.925074953936747,2.740866720125811,-4.737206959654686,-1.8246044287798675,-1.143964425367686,2.444061445836206,-1.1069403121288828,0.5100309430358988,0.8637108321464295,0
-11.807442858624906,1.985263749476071,-2.692936820568416,1.3938613904500645,2.7667116239591234,-2.5500254326518603,-1.3559446844214362,6.024832994816436,1.2791144011893505,0.9868931544832915,5
-3.350470632642875,9.364214008211766,-4.4374515071084595,6.740443412905046,3.7449312442047766,2.953519921276504,-2.488119865222001,2.7735948956878618,-4.631502371756215,-1.8726663074400332,2
-13.27759837667267,1.6128088822236324,4.232943593018685,2.468259462968004,-0.7357278733719448,1.1935467561596884,2.283762884337318,-2.181567441421947,0.6916950853826807,1.3547659238546164,1
11.808460247561044,-4.258818726791657,0.8094314815069384,-3.6397136395650875,3.9401910358846886,-4.61868864720535,-2.1195909124157986,5.38257609365984,-0.00593338126288968,-1.550652947147815,7
4.809186203138566,2.978288200582741,-8.669461283673465,-8.847395508998217,1.874596651057526,-0.006561622111057183,-1.335841107323696,1.4552820019459853,3.053022521188371,1.3629926919318935,9
-0.11531292239857871,9.16168351183899,1.6644496380363063,-5.0959356609620166,-5.586624153878297,-1.7220147387281737,-2.2579906229120943,2.249128865970624,5.050761872236043,-2.3547532591721243,5
-10.532533229670555,-1.4646185252947959,8.358119571811574,4.429289746452232,0.21675234045135758,0.0947173047534819,4.32214146017966,-0.05179499413236543,0.5965657083468923,-0.4547944140349635,4
-6.027763337813594,-7.567804982674744,-4.441243165705454,-9.860973051232254,-1.4723702290848915,-0.21656727489076197,2.1222975834005204,0.9515757377794878,0.1381047510541346,-0.5256413797959298,1
