aoa,rssi1,rssi2,mag1_1,mag2_1,mag3_1,mag4_1,mag5_1,mag6_1,mag7_1,mag8_1,mag9_1,mag10_1,mag11_1,mag12_1,mag13_1,mag14_1,mag15_1,mag16_1,mag17_1,mag18_1,mag19_1,mag20_1,mag21_1,mag22_1,mag23_1,mag24_1,mag25_1,mag26_1,mag38_1,mag39_1,mag40_1,mag41_1,mag42_1,mag43_1,mag44_1,mag45_1,mag46_1,mag47_1,mag48_1,mag49_1,mag50_1,mag51_1,mag52_1,mag53_1,mag54_1,mag55_1,mag56_1,mag57_1,mag58_1,mag59_1,mag60_1,mag61_1,mag62_1,mag63_1,mag1_2,mag2_2,mag3_2,mag4_2,mag5_2,mag6_2,mag7_2,mag8_2,mag9_2,mag10_2,mag11_2,mag12_2,mag13_2,mag14_2,mag15_2,mag16_2,mag17_2,mag18_2,mag19_2,mag20_2,mag21_2,mag22_2,mag23_2,mag24_2,mag25_2,mag26_2,mag38_2,mag39_2,mag40_2,mag41_2,mag42_2,mag43_2,mag44_2,mag45_2,mag46_2,mag47_2,mag48_2,mag49_2,mag50_2,mag51_2,mag52_2,mag53_2,mag54_2,mag55_2,mag56_2,mag57_2,mag58_2,mag59_2,mag60_2,mag61_2,mag62_2,mag63_2
-0.23047757087615678,-0.7261511001665386,-1.686996579724647,-0.10670965694981858,-0.280316764926121,-1.0259084048672047,0.2797533524350241,0.3031632187188865,1.0246335437866798,-0.2125988093393025,0.684888392459998,1.010011550933775,1.1213426841064225,0.9287779263086031,0.6772907874397524,0.7758606270834352,0.620534399690787,0.6119486032309893,0.4297497009466465,0.5874832963633152,0.1567259122225849,0.44487110102554184,0.6561031482835392,0.4909216757707672,0.5652724590535646,0.8529996878127256,0.6177414050322482,0.937019178594094,1.1347679129903114,-0.423404150703831,-0.4266948702058697,-0.7728528834952055,-0.782906705159426,-0.40150748460510044,-0.6565273104901016,-0.6254217881987238,-0.15062294969710782,-0.8910925778324528,-1.0983166304869947,-1.1293817479771848,-1.1614605116603554,-1.378471960131671,-1.157912825372471,-1.0308302218687044,-1.351776104909958,-1.5928082313272875,-1.413828379082954,-1.238690402056986,-1.1687704126781964,-1.7585550451438463,-1.562202506089294,-1.68633347329162,-0.972986709721687,-1.3087049357976703,-1.0193772370773881,0.3697633613094923,-0.8702750108414128,-0.7744863377571781,-0.5308263357618287,-0.915361447990344,0.795289669060007,-0.3101971177434446,-0.43919022843084793,-1.2016955113887173,0.18099632177668262,0.7363484186338493,-2.335574288956491,-1.9515769289075389,-2.4049802753230405,-2.4376835549110836,-2.526316263309491,-0.8775451471029194,-0.8597684538262567,0.3773698298985045,1.1381446963046138,1.0569479972397398,1.6639730759403581,1.1831000155835492,2.086897695833048,2.932638550321046,1.9601575038822756,1.7564499149499488,-0.06352815623706282,-0.4153711014164675,0.17451516469095946,-0.4035362436977335,-1.3380090571825103,-0.24903167740310117,0.25783942309514873,-1.050120349828455,-1.5290033619961514,-1.4536606235019556,-2.3187891337027495,-2.2058350503156734,-2.382974191291609,-1.5647090000296593,-2.590295988016325,-2.966326340117803,-2.9180090894077586,-1.9386750546304237,-4.4077833935360164,-2.2943153038694866,-3.359639899662857,-3.970993303935224,-0.7968043733529097,-0.9012736391384838,-1.7112280894520586
0.0076479574030808885,-0.4266320347054912,-0.23327763088877088,0.14612864584370205,0.07155445196840692,-0.12329285804328088,-1.397422411320824,-0.8225637029415123,-0.978437969283145,-1.5999465123074716,-1.7781751509769055,-1.73926206718851,-1.2065640281344416,-1.5236139898215808,-1.018675036921209,-1.4289586613947347,-1.059438995967052,-0.8409535433426029,-1.0499268165033524,-1.0564825524603167,-1.2738633753705961,-1.4720355030102246,-1.4531836722552733,-1.2845459265048065,-1.2714849721264847,-1.402534800212991,-1.03584717999776,-1.0986838919025943,-1.117677425910899,0.819672648100177,0.4078213942001956,0.6167056625973765,0.4180543481869252,0.4158163224837996,0.8325134972228195,0.5845290401944929,0.6991503624877108,1.0356625455926078,0.8567520718069527,0.6585911348101753,0.6743885787239436,0.5426969554308912,0.6354594124787083,0.5186375941252601,0.38753479603590407,0.6562777701125887,0.6646912042132744,0.8154480874307372,0.9341249419720846,0.8386152171851508,0.5925924335240355,0.564120517529277,1.0835393914755571,0.9243591481874561,0.369560435644688,0.04715820937436547,-0.654384152510951,-0.29644486948560544,-0.05951807798813058,-0.19140578951432632,0.38831333177564115,0.3986669632901779,0.1798416797358895,0.26221838039668544,-0.12199471196631613,-0.4492980200528127,-0.5265184164455152,-0.5848733050858981,-0.2726826163331462,-0.5526566289477297,-0.4428197351478566,-0.23011043491433814,-0.3459836003456646,-0.21369731562862207,-0.5053882375203944,-0.9733740526336178,-0.5233725097690733,-0.5792903379208548,-0.625586288099108,-0.20035508797582713,-0.4912773209016373,-0.549291391192129,-0.6738759961398159,-0.5716362872927607,-0.35861417621619,-0.16997757263373836,-0.7833811757918414,-0.5828668993940068,-0.3354903743255506,-0.3533581229105224,-0.3279571576791249,0.038636125195564155,0.0,-0.08498874479910638,0.0,0.3629495067743053,0.18651087112131817,0.025429498078274167,0.5490016780090462,-0.4154826246360708,-0.12656569906135806,-0.8575089872981109,-0.325349614293191,0.4105439800606731,0.46694097319389777,0.05512034832332006,-0.9024295634656417
-0.309852746969236,-0.27687250197496754,-1.0812803510430318,-0.2447062499308476,0.4122564391951177,0.6246157379150576,0.8213818323947121,1.3682322016201722,1.432248209238183,1.8241481979916754,2.002095118681856,1.3229253852318401,1.1257899369715834,1.082819789522973,1.2569502207477796,1.225589480194527,1.0212605320132158,0.7197895698326925,1.258461695332805,0.5027384105813565,0.7572355089101059,0.8337192198859699,0.3485522095286581,0.3238219878616717,0.5336196347439083,0.5078055005435583,0.08788462467175115,-0.289485542272736,-0.17977615827654103,-1.3490191800181532,-1.1858413792983193,-1.291447074080126,-1.4696981143361687,-1.4431362160840646,-1.2031428686424317,-1.2755906673323376,-1.425877807138933,-1.1986607693248217,-1.2516940558230099,-0.8278212311018237,-1.2791985133230659,-1.3368773378907584,-1.1212737618819033,-0.9250810661691664,-1.351776104909958,-1.198074902119984,-1.1237250651318393,-1.0063897591054223,-1.0861045086700363,-0.7266298501656455,-0.5301687939882095,-0.8443651101419688,-0.3924391128159183,-0.41650434813361115,-0.17725002018788247,-3.077744573253769,-2.957262963832701,-4.071355783384993,-3.637718732875444,-2.55798687143481,-4.040586603580133,-0.9251849510759013,-0.5952678724043523,-2.193327398136983,-0.7748994303050692,-0.1923000490120655,-0.6484441433973958,0.0,-0.8057570310806197,0.009080060635201878,-0.8354969064255182,-0.39354715250649336,-1.9416797397970929,-1.2362287000300827,-1.8399326723598557,-0.9926192457407343,-2.1059110270774295,-1.5097452952571202,-2.4034136743587564,-1.9423979353353873,-1.6956196181359962,0.0,0.31060808914314475,0.25961670849680457,-0.3151278931515322,0.17108714535915195,0.14260141683348704,-0.0705995389217005,-0.61540567577536,-0.24327562802653893,-1.1386254563577614,-1.6192557582591252,-0.4629423364063004,-0.9436065364547194,-0.4305880852121064,-1.0386230039328,-1.1177585251811952,-0.7485777375598811,-0.9337903307297064,0.4248176473155973,-0.5546874685088241,-1.8293886425325379,-1.7296518893526318,-0.7301704268247475,-0.3481913063268667,-2.8142613277281425,-3.1937112299783856
1.509190589871287,2.418799087174459,1.947300792365043,0.3992628218774257,0.262251216135663,0.3406886236072254,0.271283990530892,0.03484787534750511,0.00852914654187375,0.008251619478801014,-0.22015307091795636,-0.020531545559909915,-0.16032665704746954,-0.13033225415868133,-0.14430717697054693,-0.14789454659230644,-0.12987857164654878,0.0,-0.09918698814579126,0.054980520344099684,0.0,-0.044778889696785354,-0.22547103332005702,-0.20947357732621966,-0.1769787902240377,-0.1684173469337221,-0.16463715500876025,-0.15448140346608544,-0.04105695682982811,0.10475519769898645,0.09621778218168742,-0.009136576079658716,0.14377103178065773,0.0,-0.04145004733869876,0.10139439224310011,-0.061677487858618756,0.0,0.0,0.019192768384090914,0.08778021229032747,0.05299796411404566,0.14788044758891675,0.07658931374327736,0.14647380262238124,0.24400238447592232,0.26349563347268956,0.2066188644589287,0.2229848607209625,0.21297092589416802,0.21316502201119297,0.23748819737996057,0.13739446831825552,0.055502571447922276,-0.06981426286954535,0.4554896533067962,0.33799965907182883,0.26088637110430773,0.03929195840065413,0.10336324190177901,0.18283381170415614,-0.08361463893301559,-0.16421422561475313,-0.14697958735514252,-0.18923593840301725,-0.06980379580958687,-0.31512487984125853,-0.13726073163600866,-0.1506274456790521,-0.22544459908686687,-0.038675196049658654,0.031584056538421036,-0.08308648338382527,-0.07839275983280408,-0.2612248723764841,-0.2569857553874644,-0.19600998106694834,-0.03524302085463813,0.0,-0.14861250536642898,-0.1896927063985482,0.2470650822621226,0.27836488163349027,0.16609521566138796,0.24062007383543751,0.270761523647319,0.34834719546648685,0.21362947396681534,0.3596117034279865,0.24531022236199884,0.39704101664123487,0.3311236720123239,0.44549809513733013,0.3560487308025836,0.38343789456130617,0.3314854893152789,0.3418309232553543,0.44634126467866386,0.23757756448311768,0.18750479407682843,0.21315602002672634,0.16478993201868558,0.3983879646565408,0.4105439800606731,0.1504776299489322,0.31273762782169917,-0.053944117573033724
0.00730134091359146,0.17240609621660358,0.009008860583875105,-0.3982224999754751,-0.2706403776066177,-0.4867765256488859,-0.8025680282734504,-0.47554401064362134,-1.0130139388390917,-0.9466009015670651,-1.1414806540999967,-1.0187792459243628,-0.7390842486098548,-1.0461180298457229,-0.8326939485188402,-1.2870107292755621,-0.9424158912070991,-1.3184779228170997,-1.2284248698183424,-1.2172124475894648,-1.34249252547212,-1.0924519708612042,-1.255956520025056,-1.1668448108027316,-1.3647314981818148,-1.53351239543382,-1.1828178290873246,-1.2743408904664415,-1.117677425910899,1.2175960728406348,1.2212056928591872,1.2785571284244528,1.240435750278502,0.7651331431364197,1.1750929407808213,1.1770648598162214,0.9988226641270926,0.9207778246833943,0.8898627445330639,0.868978798561645,0.5927924086235725,0.47688293811508214,0.5812417359588669,1.03114573873519,0.4912149557164633,0.7708544093885182,0.6646912042132744,0.7411192792722863,0.5904112129095745,0.6291449670150653,0.2323513870961673,0.4720340940520797,0.1104200012645677,0.06336063194243105,0.17703345553500727,0.6491826195320214,-0.2733324952046595,-0.0900679555473266,0.3984486584520991,-0.2240197414412035,0.23248862049239355,-0.4904737649411402,-0.31116509956808924,0.5193566358595582,0.31193977678248436,0.16487092330196676,-0.06678184159654738,-0.428901805530705,-0.33549132672892623,-0.43624535564510775,-0.19815451284394298,-0.09660760088996606,0.2813628793215106,-0.28374522597366825,-0.4310874197777494,0.26058296433460576,-0.3538924712808625,-0.0951085800546013,-0.2895230071967255,-0.13585959760276858,0.012054998458046133,0.4842142597570952,0.7725801573406297,1.042507618305209,1.1007248473595492,0.493369595273055,0.6569557891411989,0.761357171590138,0.45796011205176435,1.0511822910965294,0.8404206638216312,0.8557120163183891,0.9263453287401141,0.20267025712096423,0.9096468806370258,0.07748745887516531,0.7201191929695149,-0.13907553052766208,0.5575810032606927,0.15246228757389477,0.1733195920852336,0.49946812329093365,0.3983879646565408,0.993048262863071,1.4177102624175115,0.4065700436847021,-0.2303706274684452
0.6828568789284883,2.568558619904983,2.068444038101366,0.12074564676441267,0.33789078008779333,0.1014811230814275,0.08058722636363592,0.11214020848631298,0.03400398840094257,-0.2125988093393025,0.0303053868632648,0.0,0.006222775049283302,0.030106584990789605,0.00560100931948548,-0.03208849977010571,-0.021156372451714516,0.11252445451040329,0.019369182232241943,0.17433599547446413,0.12613662462940384,0.12098935219866004,0.14710201426308236,0.13666493964144774,-0.024318819354335865,0.0,0.0,0.029321591510597676,-0.01630405067830762,-0.08027172502353334,-0.08089560112526292,-0.15210605259908486,-0.17541897757385522,-0.14885707932175096,-0.1364153164208043,-0.15978208179607128,-0.15062294969710782,-0.24814864906728626,-0.19053549418430527,-0.11506568235071996,-0.0737030335336376,-0.1111900885987627,-0.1462431169660885,-0.08520285889214504,-0.03160514867006512,-0.15175459121215276,0.0,-0.0560858120384935,-0.06052829212170764,-0.054318062704747455,-0.11319410153333,0.08370441873871103,0.0,-0.10549401781524484,-0.2415351627901931,0.7825886977172213,0.4012515053135478,0.29843516408573917,0.24078858438936074,-0.3120498475057692,0.08207064132456177,-0.21177605382082876,-0.01078006766187413,-0.1171885593986856,-0.18923593840301725,-0.06980379580958687,-0.06678184159654738,-0.13726073163600866,-0.057787399393108944,0.0,-0.15753204136503535,0.0,0.02336605424662701,0.038473301777806106,-0.012503705421620132,-0.0920388837486591,-0.2868349743773719,-0.14407632302670095,-0.18880574852296422,-0.13585959760276858,0.012054998458046133,-0.1070423933796436,0.08538931977109242,-0.023258993580647893,-0.06155281280883012,0.0672543542721855,-0.224218738078264,0.0,-0.07228047404762103,0.0,0.0,0.26945104640409806,0.1278779114946133,0.25717024674437783,0.11326828919160169,-0.061580443570511845,0.2760966937165846,0.14976764091620956,0.11578452025890232,0.0,0.09258898738632391,0.03340097465268556,-0.06105233537194209,0.08453409812347687,0.1603531460051779,0.15304227292064698,-0.19683208072571381
-0.2668723022725468,-0.12711296924444382,-0.11213438515244789,0.6302174249985528,0.533535206666555,0.07405077142186377,0.0,-0.18836179566470193,-0.7260745254839014,-0.9466009015670651,-0.9028287785660861,-0.8438480754501132,-1.1109917308633197,-1.0461180298457229,-0.9723695773447051,-0.9996666319272536,-0.9774057669317269,-1.160860542923006,-1.0499268165033524,-0.9021691883310667,-1.0596498129975012,-1.0924519708612042,-1.255956520025056,-1.3731922594716852,-0.9184182873086545,-0.9935937669239414,-1.0192511536000366,-0.8404392347137197,-1.117677425910899,0.3562748925168502,0.13334970075270372,0.02714164157374915,0.15190309863267115,0.5563010023549967,0.2944821061201316,0.45458131989514317,0.4043621269624247,0.41838980471242954,0.4052198565333772,0.5166598705416274,0.6743885787239436,0.5152208499654017,0.6354594124787083,0.768467896004692,0.7221828367947021,0.7008874137460482,0.5848050956726142,0.7032850794003572,0.7538522758620269,0.7667863215457517,0.7855180006203806,1.0900887816522788,1.1494530676438643,1.005722732939095,1.1650407111485597,0.6761777882751262,0.07631910864308612,0.6513798370958954,0.5959465868998963,0.24478787676136515,1.3326763551254317,0.20315634633781235,0.7232158812035312,-0.009648676237830322,0.0642307498827505,0.3145380501267601,0.056369044409869486,0.19688694797999165,0.16786035041263195,-0.34418264809490606,0.3209543701476614,-0.11847163344499825,-0.09512772322034335,0.038473301777806106,-0.3732072553894107,-0.3579494755025671,-0.9839390121539392,-0.6880535574462071,-0.7039435672232032,-0.5873377332222051,-0.4912773209016373,-0.6943617595481603,-0.7560433124117432,-0.6749607887698144,-0.35861417621619,-0.4035362436977335,-0.45807490760012015,-0.49420739378199746,-0.25496098091424796,-0.1509061881449238,-0.1531796010177936,-0.2436021881440104,-0.1519566327742258,0.11511169569823805,0.17931142704268954,0.1697924967449579,0.5596376388540483,0.44634126467866386,0.382742873995956,0.2566987835558676,0.2918159576552003,0.34526210528417234,-0.06105233537194209,0.4218539274349079,0.4295661175054816,0.31273762782169917,0.11680960208335325
2.178507031075374,0.9212037598692221,1.0992980722107821,0.05222189299888288,0.21108388172724055,0.28866542100878906,0.22011665612246953,0.2459648312487868,-0.14800700851679874,0.0,-0.3192788716933602,-0.02740564361242791,-0.2613718022560978,-0.2542874412834117,-0.26012637250709847,-0.2877725242252086,-0.042501652331485874,-0.37546035170602354,-0.33330949461659387,-0.3126852667278489,-0.06554445961213702,-0.15605026070040018,-0.13814448553414124,-0.26552700553490555,-0.09912714696101857,-0.21960329790719169,-0.060955091088786446,-0.2546201296925645,-0.1439513144311365,0.475318451919861,0.4790126521226966,0.3648574469269418,0.4675850522713662,0.49414695052347046,0.4626085410299291,0.5297445075748888,0.5453440652394024,0.6552996572351384,0.35497430141187186,0.3328508670520271,0.5253296769038256,0.5152208499654017,0.4253752651727231,0.4938944040923893,0.29769962132691546,0.25974579594148245,0.4394860195967399,0.2957834062828214,0.1548645371262909,0.41667646064875014,0.5063441630478297,0.2871480240877899,0.19063345211226587,0.2094891277074704,0.33023997128416327,0.0,-0.28244235795639155,-0.43563706111871203,-0.05951807798813058,-0.34547103412755037,-0.0939682704475524,-0.35460972888754555,-0.45100682999447667,-0.4036726874226642,-0.307235227749745,-0.32938463871438145,-0.06678184159654738,-0.13726073163600866,-0.057787399393108944,-0.12025379127030639,-0.15753204136503535,0.0,-0.09512772322034335,-0.0651888754877188,0.0,-0.21483428482634806,-0.15809134031784194,0.04624466759656371,-0.2512016274434843,-0.20035508797582713,-0.04891094369466265,-0.01155943480088368,-0.06352815623706282,0.0903136625958577,-0.06155281280883012,0.15834597801202324,-0.12337615026077134,0.21362947396681534,0.2187158710199322,0.1888170773212544,0.2736965306101254,0.07677041862455822,0.3142750334839094,0.3560487308025836,0.38343789456130617,0.3941399084955055,0.15612946635445119,0.2540119626111331,0.46228401190838747,0.11711237299851024,0.13313370171228497,0.07758492465399967,-0.012156015404132303,0.0,-0.3921878673539446,-0.40169564108511996,0.2824049089160273
0.05305471752619607,-0.4266320347054912,-0.9601371053067088,0.12074564676441267,-0.5411821452346813,-0.2011165664574533,0.271283990530892,-0.48553664506578353,-0.25615838594666995,-0.2125988093393025,-0.6470996615720851,-0.16824272949250552,-0.7138579871543613,-0.4861884816103659,-0.11475393928292038,-0.14789454659230644,-0.09124630086093034,-0.11816101472595736,-0.052399845846605765,0.23195655353111294,-0.06554445961213702,-0.1944434033672466,-0.05423163897470851,-0.050383835355783946,-0.032491405035032644,0.1476637515064096,-0.030225613365496545,0.007375280282781718,-0.17977615827654103,-0.17541524531863126,0.0,0.07152194659376064,-0.06259923706324082,0.24235716206563596,0.0244017579106552,0.2752885357548923,0.1518826591169539,0.07683418995797299,0.19610053652558984,0.0,-0.15098572437101934,-0.15490758730243798,-0.013632385566608795,-0.22096825499828135,-0.015742409633744014,0.06350401992044814,0.07471507949655554,0.2066188644589287,0.20457193450742622,0.39343227861790236,0.02069716488941424,0.23748819737996057,0.33879979018018597,0.2988739511357818,0.44703898496270206,-1.4258566671071968,-1.419468644445133,-2.2789953492809234,-1.8308597356656733,-2.1759666966525044,-2.352375278209211,-2.2461931264455783,-1.585889052502887,-2.1191753058748306,-0.8091609147541081,-1.342153504444176,-1.3977388993496584,-0.922768767905798,-0.9035027117315665,-1.911761014821867,-0.4428197351478566,0.47393544924823994,0.292168567356942,0.8523335193356123,1.5727170800875034,1.7944431935979221,2.2748770724052783,1.9484955226681333,0.9633083699982361,1.5325500359525541,2.035382482271735,-0.07058246468274247,0.4450372720106164,0.7273230271604285,0.4682693153258734,0.4018599752430115,-0.20952535575321507,0.482536877086881,-0.2708407529589949,-1.3880762739428023,-1.5530248662311656,-1.4536606235019556,-1.5247830820192119,-1.0823797119829173,-1.2898615100004345,-1.7248058099590085,-1.6107124257309835,-2.8274730973578226,-0.5817253162134293,-1.7975001554283516,-1.0231836251473199,-1.474387736518909,-1.8742749949821556,-3.843567491645435,-4.352160226109392,-1.6870488774822674,-1.11390595482646
-1.038787224365505,-1.025670165627586,-0.7178506138340629,-1.6585065258071348,-1.406455185716053,-0.844048419551499,-0.7913229284784173,-0.07957953446287744,0.13427174414805376,1.2638373524059205,1.0608653417862692,0.4397280476001507,0.7671802729544472,0.5692098653003123,0.7816836126241634,0.6773700445061305,0.653857534942205,-0.11816101472595736,0.6432271483568275,0.2759031349909244,0.8246211251235323,0.7006237276531093,0.37170048038938447,0.5310540110698108,0.32784379851467566,0.1476637515064096,0.4964076113857307,0.833198645983537,0.1847945252751558,-0.9329943070259494,-0.983275488554533,-0.9069335372532886,-0.6944162721096433,-0.7875560490393801,-0.5202501044339886,-0.5646134444676932,-0.022854941053846896,0.019542430344693593,-0.4023191672431019,-0.5518503974380553,-0.3641003848536105,-0.48496174232678635,-0.5432428385559496,-0.31160648974356,-0.3105905784814719,-0.08972218143711244,-0.47919989823086484,-0.5338472556845222,-0.6725992494035098,-0.7173192177711346,-0.6729401532226005,-0.27496706695925327,-0.4500955962263836,-0.38040845961098363,-0.31657204034054903,0.04715820937436547,0.33003532322123613,-0.9916657121412915,0.6398763318763746,0.3923605494918836,0.47401790179207576,1.126970159923318,0.9809666922577654,1.106937596874263,2.2252217240046495,0.16487092330196676,0.7044703354988642,-0.18124580019480557,1.3027896417675249,0.8513707599811116,0.4670599693326183,1.2545747302409596,0.6521488081154799,0.28395847711795685,-0.10158264497869651,0.6325348314133001,-0.2868349743773719,-0.23226521323575156,-0.5358922957181279,-0.49462555219022636,-0.41471576861693676,0.4752236212214707,0.5336152479658718,0.6250941258248536,0.76687431193736,-0.05524113243554995,0.5720793659128228,0.7183666613683025,1.1126850771607937,1.3217091294221153,0.8158591040558093,-0.2436021881440104,-0.7128781600814127,0.20267025712096423,-0.8076008654661053,-1.1987425758547785,-1.2044073313997332,-0.0774917091779218,-0.029484983951943575,-0.3747533707527363,0.14321344129651126,1.0672855908545014,1.8132700516577367,2.1991988634106043,1.1421657745581935,1.0365648334798887,1.0913269262376908
