freq_ant1_spectral_entropy,freq_ant1_spectral_centroid,freq_ant2_spectral_entropy,freq_ant2_spectral_centroid,antenna_correlation,mag4_1,mag5_1,mag6_1,mag7_1,mag8_1,mag9_1,mag10_1,mag11_1,mag12_1,mag13_1,mag14_1,mag16_1,mag17_1,mag21_1,mag22_1,mag23_1,mag24_1,mag25_1,mag26_1,mag38_1,mag39_1,mag50_1,mag51_1,mag57_1,mag9_2,mag14_2,mag15_2,mag23_2,mag24_2,mag25_2,mag26_2,mag38_2,mag39_2,mag40_2,mag41_2,mag42_2,mag43_2,mag49_2,mag50_2,mag51_2,mag52_2,mag53_2,mag54_2,rssi1,rssi2,position
3.193723268134815,22.89923974361924,3.2347863292205807,23.25430115004897,0.8921026640883888,19.4164878389476,18.027756377319943,19.72308292331602,17.4928556845359,18.867962264113206,17.4928556845359,16.1245154965971,16.1245154965971,16.64331697709324,17.0,15.652475842498529,13.601470508735444,13.41640786499874,9.848857801796104,9.433981132056603,11.180339887498947,10.295630140987,9.486832980505138,8.54400374531753,10.816653826391969,10.816653826391969,18.384776310850235,18.384776310850235,18.788294228055936,17.46424919657298,16.76305461424021,16.76305461424021,12.041594578792296,12.0,12.0,11.0,5.0,5.0,6.082762530298219,6.0,6.0,7.071067811865476,10.04987562112089,10.04987562112089,12.041594578792296,11.180339887498947,12.16552506059644,12.36931687685298,-68,-69,1
3.2763952153102043,23.575879717892864,3.2355271768151423,23.308202531916752,0.8759677127162826,14.560219778561036,12.16552506059644,15.132745950421556,15.297058540778355,15.033296378372908,17.26267650163207,16.278820596099706,16.1245154965971,18.24828759089466,18.68154169226941,18.24828759089466,16.492422502470642,16.0312195418814,15.811388300841896,17.08800749063506,18.027756377319943,18.788294228055936,18.35755975068582,17.4928556845359,11.40175425099138,10.63014581273465,10.816653826391969,11.40175425099138,10.816653826391969,15.0,17.0,15.0,12.0,12.36931687685298,11.40175425099138,12.16552506059644,5.656854249492381,5.830951894845301,5.656854249492381,5.0,5.0,5.830951894845301,12.083045973594572,9.848857801796104,8.94427190999916,11.704699910719626,11.704699910719626,12.36931687685298,-81,-78,0
3.293266976860329,23.525114177972625,3.4242173430738454,24.35584323695593,0.8935724932362308,15.620499351813308,13.601470508735444,13.892443989449804,14.317821063276352,14.317821063276352,16.55294535724685,17.08800749063506,17.46424919657298,18.97366596101028,17.46424919657298,17.88854381999832,16.64331697709324,15.264337522473747,10.816653826391969,10.63014581273465,9.433981132056603,10.0,10.0,11.40175425099138,5.0,6.4031242374328485,12.806248474865695,14.866068747318506,15.0,15.811388300841896,14.142135623730953,11.6619037896906,15.556349186104043,13.45362404707371,16.278820596099706,13.601470508735444,5.0,5.656854249492381,7.615773105863909,2.23606797749979,2.8284271247461903,7.211102550927978,9.055385138137416,7.071067811865476,11.40175425099138,10.04987562112089,8.54400374531753,9.433981132056603,-81,-86,7
3.190737130002141,22.911078089747,3.1806329071269115,22.72628387435127,0.9665623727132692,14.560219778561036,14.560219778561036,14.560219778561036,13.92838827718412,13.92838827718412,13.601470508735444,13.0,13.0,13.92838827718412,13.0,13.601470508735444,11.704699910719626,10.770329614269007,7.071067811865476,7.071067811865476,7.071067811865476,6.0,6.082762530298219,6.082762530298219,8.94427190999916,9.848857801796104,15.297058540778355,16.278820596099706,15.297058540778355,14.212670403551895,14.422205101855956,13.892443989449804,9.899494936611664,9.899494936611664,10.63014581273465,9.219544457292889,9.433981132056603,9.219544457292889,9.219544457292889,9.219544457292889,9.899494936611664,9.899494936611664,14.212670403551895,14.212670403551895,15.0,14.212670403551895,15.620499351813308,14.212670403551895,-71,-66,3
3.1420820977096837,24.960241554429548,3.203436179223459,24.10522143432496,0.3495611092543798,21.840329667841555,19.235384061671343,22.80350850198276,20.615528128088304,23.769728648009423,26.570660511172846,24.698178070456937,26.0,24.04163056034261,26.248809496813376,23.40939982143925,18.788294228055936,18.97366596101028,13.152946437965904,15.033296378372908,13.152946437965904,15.0,13.152946437965904,11.0,6.082762530298219,5.385164807134504,1.4142135623730951,2.23606797749979,2.23606797749979,21.095023109728988,13.41640786499874,11.31370849898476,1.4142135623730951,3.1622776601683795,2.23606797749979,2.0,11.180339887498947,13.152946437965904,12.0,10.198039027185567,13.038404810405298,14.560219778561036,15.264337522473747,19.235384061671343,18.027756377319943,17.46424919657298,18.867962264113206,19.235384061671343,-84,-85,5
3.242428817020169,24.439668633222247,3.256668953725713,23.42945741421225,0.8102123853743526,17.0,15.264337522473747,18.35755975068582,17.4928556845359,17.4928556845359,18.867962264113206,21.095023109728988,19.72308292331602,20.591260281974,20.808652046684813,21.095023109728988,20.248456731316587,20.248456731316587,17.0,18.35755975068582,19.697715603592208,18.384776310850235,19.313207915827967,18.027756377319943,9.055385138137416,7.071067811865476,5.830951894845301,5.0,6.082762530298219,17.08800749063506,16.15549442140351,15.652475842498529,11.40175425099138,12.16552506059644,12.041594578792296,11.04536101718726,5.0990195135927845,4.123105625617661,4.47213595499958,5.385164807134504,5.385164807134504,6.324555320336759,10.198039027185567,10.198039027185567,10.770329614269007,11.40175425099138,11.704699910719626,11.704699910719626,-76,-70,0
3.2946841359654107,23.635722481413715,3.436739989646149,24.28812135358573,0.8372850921476022,14.0356688476182,13.892443989449804,15.231546211727816,14.422205101855956,15.652475842498529,17.08800749063506,17.08800749063506,18.68154169226941,13.92838827718412,19.697715603592208,15.811388300841896,15.652475842498529,13.0,11.180339887498947,11.40175425099138,13.341664064126334,8.94427190999916,10.44030650891055,10.44030650891055,8.06225774829855,5.0990195135927845,11.04536101718726,12.16552506059644,17.11724276862369,16.0312195418814,12.0,13.92838827718412,14.212670403551895,13.152946437965904,12.16552506059644,8.06225774829855,5.0990195135927845,8.06225774829855,7.0,6.708203932499369,8.06225774829855,5.830951894845301,14.142135623730953,10.63014581273465,10.63014581273465,8.06225774829855,10.770329614269007,11.40175425099138,-85,-82,7
3.276527241838276,23.21383746671532,3.156811755321249,22.75867653677768,0.8976475762605614,13.601470508735444,14.422205101855956,14.422205101855956,13.601470508735444,13.038404810405298,14.212670403551895,14.866068747318506,14.212670403551895,12.041594578792296,13.45362404707371,12.041594578792296,11.40175425099138,10.63014581273465,9.219544457292889,9.219544457292889,7.071067811865476,8.48528137423857,9.899494936611664,7.071067811865476,12.041594578792296,12.041594578792296,13.41640786499874,14.7648230602334,13.038404810405298,16.1245154965971,17.0,15.0,12.041594578792296,12.041594578792296,12.041594578792296,11.180339887498947,7.280109889280518,7.280109889280518,8.246211251235321,8.54400374531753,8.54400374531753,8.54400374531753,12.083045973594572,13.0,13.92838827718412,13.601470508735444,14.560219778561036,14.560219778561036,-72,-68,1
3.226369567435545,22.968986187913444,3.14142837059498,22.58448319157061,0.9599678681288872,15.811388300841896,15.811388300841896,15.811388300841896,15.0,15.264337522473747,14.422205101855956,14.422205101855956,13.601470508735444,12.806248474865695,12.806248474865695,14.212670403551895,11.40175425099138,11.40175425099138,9.433981132056603,9.433981132056603,8.94427190999916,8.94427190999916,8.94427190999916,8.06225774829855,10.0,10.0,15.264337522473747,15.811388300841896,15.811388300841896,14.560219778561036,16.278820596099706,15.524174696260024,11.704699910719626,10.770329614269007,11.180339887498947,10.295630140987,8.54400374531753,8.54400374531753,8.54400374531753,8.54400374531753,9.848857801796104,9.848857801796104,14.422205101855956,15.811388300841896,15.811388300841896,15.264337522473747,15.811388300841896,15.264337522473747,-69,-68,3
3.175533388525476,22.755989396560377,3.2884457044530206,23.58749840937365,0.84373389853539,13.0,12.529964086141668,12.083045973594572,13.41640786499874,12.083045973594572,12.529964086141668,13.41640786499874,13.601470508735444,12.529964086141668,12.806248474865695,12.206555615733702,10.816653826391969,12.206555615733702,9.433981132056603,11.704699910719626,11.704699910719626,9.219544457292889,7.071067811865476,8.0,5.830951894845301,8.54400374531753,14.0,14.0356688476182,16.0312195418814,15.652475842498529,18.35755975068582,17.88854381999832,7.211102550927978,8.602325267042627,9.848857801796104,7.280109889280518,7.211102550927978,7.810249675906654,7.280109889280518,8.602325267042627,13.601470508735444,8.246211251235321,10.04987562112089,8.06225774829855,10.295630140987,9.486832980505138,9.848857801796104,11.180339887498947,-82,-84,9
