pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,position
-5.185946941820166,-2.889147853302062,3.6104030481759133,3.578567486736463,-1.2699786260458155,-0.5685387050254893,1.8967767481590057,-0.35274154594969365,0.09611094855865544,0.039305698165213475,-0.800877105571336,-0.30252835384695426,-0.3070600988684514,0.2080140040741166,-0.5745684421457228,2
1.8996612665481332,0.2279043527526088,-1.9024768363493445,-5.279483412575725,1.2508230438964434,-3.3814108946473906,-5.274638725574915,1.2463038039332959,-0.23412039186955882,0.4127393097383947,0.3734460945645684,-0.23595600183380044,-1.4836765727165384,0.6400013299897929,-0.320212847395999,0
-0.11908273745947716,-6.599031383949509,-0.7572308484182166,-5.478585869550634,0.5922360171792139,-0.21971244513586682,-2.612813768765818,-0.9121125478574238,0.4539105536804133,-0.12731151593826792,-2.0242694956995746,1.8613787869568694,-0.2422757106133692,-1.0655549536820312,1.2541917516169598,7
-3.6991525253675834,-4.247838761214738,2.1894730821961153,2.0251707087007182,2.96326387357878,-0.330969807067823,1.6789200304127025,2.1484310821505392,0.39969318123467273,0.15594302212173292,-2.092712159233047,3.3151854145635404,0.7369872415911434,0.012366648123901924,-0.7188027059454664,6
-3.5601791867436896,6.0215959145746,-2.820234348815591,4.302621247008202,-0.7458524950401126,-1.6720555010803695,0.4060358914284845,0.22647890595319903,-0.29593112112603703,-1.2502629641943204,1.245423730320896,-1.0188616595322881,-0.22811152994390776,-0.9423711904889183,1.2987765308314851,7
1.6939040273120154,-4.40313861036448,-1.2695431679041163,6.129215487629772,-0.5801875541028306,0.10268580370913849,0.654208597109746,-0.27401157879042964,0.4224885686217492,-0.9724919134157249,-0.1621623750772435,0.1545200176478299,-0.5168380198152869,-1.0144536176550567,-0.8126892982517565,9
-4.379495542565126,4.350542988184784,4.133605711984058,1.838975198615121,0.3668225705046305,-0.12448975684714585,-0.08134541334892874,1.4156901132951494,1.60937625639235,-0.17651529828456222,0.9877327726654408,-0.7710258882012071,0.5409923320401553,-0.988568378641481,0.012698149122060869,9
5.913280823549416,-2.0173334412735366,-0.1976063239213558,-1.3280156461688932,3.25316562010984,-0.17950669333843416,-1.193262653383034,-0.8433766936593955,-3.050941389079853,0.28648999210347126,0.5261653303683318,-3.7537871805648426,3.097339696504781,0.11746551025541704,0.17179817639803757,6
-3.387210261953839,-4.847868306528053,-2.5535656192454956,5.790063178916622,-0.7869067858596295,0.3247032391782001,-0.8121128692936412,1.5736772792938272,0.2157338592854525,-0.3792668083862512,1.0468898715535648,0.42806312831521715,0.606556852937778,0.01879772603964422,-0.30928729336688243,1
0.36214636476661133,5.465882662263118,-5.544620673643478,1.9720631785248937,0.7571974491477812,1.3490697867668267,-0.07421076565459805,1.4307504063992722,0.4078830060423965,0.60144336415752,1.4054263434222745,-0.2352655976279962,-1.8712747611635119,-2.1836164500280613,0.44548573751315823,0
-3.4795030275968384,-0.09861810729019713,-2.2872798539190606,-5.5484591448298906,2.139727913526769,-5.670241750360603,-0.8283280640964679,-0.2673934526389342,0.6791799415397632,0.8291897971425845,0.05070642033598464,-1.3004239348612874,-1.9350161040487612,0.26555972126634986,0.7932718707331091,2
-5.9866286472924966,0.8708436348910618,-5.496022744356006,2.2694701920072577,-1.3780590346654176,-0.5033014070149352,0.39719146608495093,0.3987461827823111,0.36583197580811644,-0.3953512715200898,0.31255400835258246,0.36284703379776323,0.03428606352314664,-0.1839789365175922,-0.2910522166333505,2
-5.435457667962696,3.1826186342232026,-2.3097473923747627,0.44087442353489065,2.0708320510251177,0.49317720320572755,-1.7784917059341356,0.2687495167406975,1.3515656467317545,-1.831970937861519,0.7256934605809531,2.69355592484007,0.9340423258370223,1.4170928331932138,-1.3924075218280358,9
-1.0991100112406418,6.079970165714171,5.755863736326093,1.2043806506357042,-2.3851193992505344,-0.29506673810403683,0.27204132938994957,0.014509847065396084,0.09906997259979107,-0.6039853523469485,-0.02946415860692473,0.6889230018146393,-0.0029743720955567876,-0.25390846783797716,-0.060559672578129845,3
-2.6109923800205213,5.897229174245659,-4.493055922638901,2.6403221571255755,-2.0424510367927065,0.34129635773567635,-0.03680845746694561,-0.11575076859832319,-0.07132398086925411,-0.8987226185496114,0.3283314065733443,0.40516207187770986,-0.09654356770726431,-0.8677557682367124,0.698409017672411,1
4.870880479881325,0.6238296516883441,-4.883677142509225,-2.012980533915859,1.915189063351166,-0.6257206457839147,-2.3623911951405034,-0.4829126803595036,0.5876319466157678,1.0432336805534081,-0.9691719213595974,0.765030264951944,-0.9098770010096497,-0.07648786416316158,-0.9369950633336754,5
6.343400909285873,-2.0338934759062033,1.064584992371811,-5.074430692321461,-1.145890040521954,1.570326399309189,1.2756874313986963,-0.0708541712981552,0.11978366755620558,0.5687440917220449,0.02031067797117174,-0.6812804886519314,-0.6171339251701553,-0.3495884160171977,0.12101854254558189,8
-2.7526494323642203,6.5301699010587,2.6661782596732033,3.602298959451321,-0.042103857938518924,-2.4997594359201014,0.9876548930959242,-0.2323275167272984,-0.13145346831656118,0.5873825714999711,-1.1532666385665968,0.0950758290892737,0.46762984004978103,0.8117822061975268,1.4964835602742745,8
0.1449938388993482,-4.067960202786373,-3.371574888076118,-3.9407556301671716,-0.2709046586951794,0.6535126653957516,4.853275990290892,0.2042201177318626,-0.7414680239415615,-0.25224062128816993,0.22714119290927673,0.25609522901241655,-1.4380695258903244,0.029645523975106725,0.14392582703798357,0
5.170752986076355,-2.6044777043532648,-4.910431510381085,-2.595468508397819,-0.8492624278404944,-2.0144273518805202,-1.276736741237212,0.570316445275148,-1.1879201580167433,1.1819920288370196,0.614624428536707,0.8447202431147194,-0.20453484611284342,-0.36029377709825017,-0.8304752912803999,2
-3.9772960294686532,0.37827889094021827,2.2345018401396324,-4.685769077414539,4.11959779451867,3.5432195402446114,2.2596518107965764,-1.5132957325225076,0.8901429007875246,-0.2226790773978172,-1.5739258638460834,0.28227423380132055,-1.189474990817437,2.4198025814018593,0.4984264263193535,7
-3.181078805777752,-5.012611648119833,-5.114983357917272,3.648031594908129,-1.5005304351429616,-0.17112574293452557,-0.6962135685238984,-0.3020368202127915,-0.11155856351782163,-0.6397533165319167,-0.4920112119073658,0.266189989799439,0.4506963163594788,-0.18708004111865245,0.1826156005493013,1
3.989915783885904,4.16729353991305,2.454652906385727,5.005206854369054,-0.7643996392504637,0.044615684386494825,1.8519512479672757,-0.4921873339125897,0.5416733108526742,0.3678689470124885,-0.5993049566065823,-0.09518578838003286,-0.30574292285497157,-0.9195780525057347,0.038589685630814316,8
-2.06864744627553,-5.6237972114886325,0.7444858361468558,6.4240846980751645,0.6151397965316951,1.133489074173197,-2.6485434276416613,0.5177371014574593,0.7511454054281871,0.5602296222998833,2.946496699934632,-0.886924045059739,0.06138480455382622,1.2604829327385842,0.13401963975615835,7
-4.461496790629623,4.902041333037868,5.258413205814284,1.3071059858330816,-2.551691620953315,0.18687714481570494,-0.17250857617022905,-0.1427708852383585,0.48249384848312954,0.05947733725501427,0.05178342772778221,-0.20688630680359543,0.5499628456444741,-0.2366427065537604,-0.3434336876682727,4
3.9264095511035078,3.861022573415732,3.2893286240320623,-5.281195487921571,-0.6450998155628378,-0.8199217949309725,3.3775462541210475,-0.1456979068055455,0.11342756578514115,0.744667029420097,-0.18668908418622113,-0.4031498450057569,-1.4885636547667962,0.8099822591954342,-0.5961829617462713,2
-7.000705073222939,1.8791842147717284,2.325525697949542,4.276017190274574,-0.987567550685796,-1.4139147488569772,-0.7706925693260688,0.13452572658754924,-0.20632989598215293,-0.5059181439413464,0.15259313778841124,0.4136793906306348,0.03905524339453878,0.6174870004038387,-0.047122269448287735,2
